Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description
577,FALSE,,TRUE,platform is based on open data from Census program,FALSE,,FALSE,,FALSE,
578,FALSE,,FALSE,,FALSE,,TRUE,uses open data in various project -  e.g. Transit Future,FALSE,
579,TRUE,"Uses open data to become a resource for federal campaign contributions, lobbying data and analysis",FALSE,,FALSE,,FALSE,,FALSE,
loVkRDWUer,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
580,TRUE,Citizen Participation implements budgetmonitoring as tool to enable citizenâ€™s access to financial information,FALSE,,FALSE,,FALSE,,FALSE,
581,TRUE,Advocactes for proactive government disclosure of timely useful public information that empowers citizen action and helps individuals and organizations effect positive change in their communities.,FALSE,,FALSE,,FALSE,,FALSE,
582,TRUE,Uses open data to contribute to the improvement of trust between state and society in Pakistan.,FALSE,,FALSE,,FALSE,,FALSE,
583,FALSE,,FALSE,,FALSE,,TRUE,Carries out research around issues related to transparency and access to public information (Indicadores de Institucionalidad y Transparencia).,FALSE,
ZqBWhzgh35,FALSE,,FALSE,,FALSE,,TRUE,Carries out research around environmental issues in general.,FALSE,
pxjXGJJlho,TRUE,Advocates for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,
WAQ8FIwG88,TRUE,Advocates for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,
583,TRUE,"Promotes access to information through investigative reporting, judicial litigation, and by using an online platform to distribute the information.",FALSE,,FALSE,,FALSE,,FALSE,
LZUkIj5yMe,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
0BxyWZEUAc,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
aWjSGUuYCC,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
QYlLsNRcz6,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
3Tx4ow7uJq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
GKZrobMMYC,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
FeolkTQh6H,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
585,FALSE,,FALSE,,TRUE,Use open data in checking the statements of politicians -  economists -  businessmen -  public figures -  the media and other opinion-forming institutions and analyze consistency with the facts and data to which they relate.,FALSE,,FALSE,
0g5iLcPf0D,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
DosieFrtsl,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
hOFj1aCkXj,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
WTKC3KDvcG,TRUE,Uses a range of open datasets including Ordnance Survey data and food statistics to design insurance products.,FALSE,,FALSE,,FALSE,,FALSE,
qkRIJpXcbP,TRUE,Encourages city councils to open their bike sharing information.,TRUE,,FALSE,,TRUE,,FALSE,
7EzwtOkgXD,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
GbJ217gREw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
588,FALSE,,TRUE,Bus Mapper uses open transport data,FALSE,,FALSE,,FALSE,
4nX6dsEBDD,TRUE,Uses open data in a variety of transparency and accountability related projects such as Del Dicho al Hecho,FALSE,,FALSE,,FALSE,,FALSE,
I1mS9mowOA,FALSE,,TRUE,"build tools that foster civic participation, civc education, and government transparency using open government data",FALSE,,FALSE,,FALSE,
9Yn8Hla1Dw,FALSE,,TRUE,uses building and geospatial data to offer open information about building and infrastructure projects,FALSE,,FALSE,,FALSE,
WVOZ704lHN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
eyIZlRvUqC,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
590,FALSE,,TRUE,Uses open data to connect the solar industry with capital markets and provides residential solar professionals.,FALSE,,FALSE,,FALSE,
589,FALSE,,TRUE,API services use NREL data,FALSE,,FALSE,,FALSE,
zgcmznXHTc,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
hmjFfJvh2K,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
591,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
592,FALSE,,TRUE,Uses weather open data to better predict meteoreologic conditions to provide insurance services to farmers.,FALSE,,FALSE,,FALSE,
levxd30JLT,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
qI1dEW4sYK,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
h8N2fRiz4A,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
593,TRUE,"Uses open data in various civic projects, such as StarHealth, and GotToVote.",FALSE,,FALSE,,FALSE,,FALSE,
595,TRUE,"Uses open data in various civic projects, such as ""BÃ_rger Baut Stadtm"", and ""Was steckt in meinem Leitungswasser?""",FALSE,,FALSE,,FALSE,,FALSE,
LVLFACLb2Z,TRUE,"Uses open data in various civic projects, such as ""Odekro"", and ""Where My Money Dey?""",FALSE,,FALSE,,FALSE,,FALSE,
597,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
598,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
599,TRUE,"Uses open data in various civic projects, such as ""County Safety"", and ""Find My School Ke"".",FALSE,,FALSE,,FALSE,,FALSE,
600,FALSE,,TRUE,developing a Patent Tracker with National Science Foundation & NoVA Business using USPTO data,FALSE,,FALSE,,FALSE,
hkYFQLEFpT,TRUE,"Uses open data in various civic projects, such as ""Never Ride Alone"", and ""NoKunda"".",TRUE,"Collaboration with governments to open up data, crowdsource data collection, and build useful apps for citizens on top of that data.",FALSE,,FALSE,,FALSE,
602,TRUE,"Uses open data in various civic projects, such as ""Wizualizacja BudÅ_etu ÅÅodzi"", and ""Open Spending"".",FALSE,,FALSE,,FALSE,,FALSE,
603,TRUE,"Uses open data in various civic projects, such as MapIt.code4sa.org, and Wazimap.co.za.",FALSE,,FALSE,,FALSE,,FALSE,
VHwRlntRmg,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
604,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
wVZqSqNmb3,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
YYBQV7XHQP,TRUE,Has developed programs such as Open Data Advocacy -  Open Data Community Building -  Open Data Publishing and Data Journalism -  and others.,FALSE,,FALSE,,FALSE,,FALSE,
607,FALSE,,TRUE,"Uses open data, such as energy engineering, financial incentives and technology, to help real estate and business owners develop and achieve their energy reduction and sustainability goals. ",FALSE,,FALSE,,FALSE,
608,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
605,TRUE,"Uses open data in various civic projects, such as ""Apertura de Datos"", and ""AplicaciÃ_n cÃ_vica para Hidalgo"".",FALSE,,FALSE,,FALSE,,FALSE,
606,FALSE,,TRUE,created AhorreMÃ¡s app which helps people make decisions when theyâ€™re shopping in the supermarket.,FALSE,,FALSE,,FALSE,
tI6HhfoX0v,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
610,FALSE,,TRUE,the platform provides a search solution based on USPTO data,FALSE,,FALSE,,FALSE,
LVBV2hlWbk,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
cYFCmvVhdX,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
611,FALSE,,TRUE,EveryBlock displays data on 311 requests from local governments -  food inspections -  crime reports -  building permits and business licenses in a simple -  easy-to-use format,FALSE,,FALSE,,FALSE,
612,FALSE,,TRUE,A search engine created to allow for better monitoring of public expenditure in Slovenia.,FALSE,,FALSE,,FALSE,
pvUiDI7qkL,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
613,FALSE,,FALSE,,TRUE,Helps support local people to reduce their energy usage and fuel bills. Uses information to negotiate retrofit and renewable energy projects with energy companies -  retail outlets and renewable energy installers.,FALSE,,FALSE,
yLmauiddYP,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
614,FALSE,,TRUE,online tool uses open data to compare the cost of medical procedures,FALSE,,FALSE,,FALSE,
lwV5IRFhNA,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
615,FALSE,,FALSE,,TRUE,uses open geographical data for field visualization in urban planning and environmental policy making.,FALSE,,FALSE,
bWbDG01NNl,FALSE,,TRUE,provides electronic delivery of electronic patent office data to you.,FALSE,,FALSE,,FALSE,
4XSdtqTFvz,FALSE,,FALSE,,FALSE,,TRUE,We compare the relationship between education and business in Asia and Western countries,FALSE,
Ux5kaj9ARH,FALSE,,TRUE,Uses open data to provide information about labor and the private sector to its members.,FALSE,,FALSE,,FALSE,
616,TRUE,Platform is based on open parliament data.,FALSE,,FALSE,,FALSE,,FALSE,
617,TRUE,Platform is based on open parliament data.,FALSE,,FALSE,,FALSE,,FALSE,
hCbsJscvRW,TRUE,Promotes open data for effective democratic governance and accountability -  and creates platforms that close the feedback loop between citizens and the government.,FALSE,,TRUE,disaster and emergency response,FALSE,,FALSE,
tMXyoDh8vq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
J0UFaSPhBB,FALSE,,TRUE,Uses open data to provide relevant information about the meat market to its members.,FALSE,,FALSE,,FALSE,
kJB0tWOLB4,FALSE,,TRUE,Uses open data to provide relevant information about the tourism sector to its members.,FALSE,,FALSE,,FALSE,
xCo8IPh9Er,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
kHLp32Ubtf,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
W2mpSYxGFv,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
VwUVkSMKvf,FALSE,,TRUE,Uses open data to provide consulting services around issues such as land use and natural resources.,FALSE,,FALSE,,FALSE,
619,FALSE,,TRUE,Conveyal-developed tools leverage open data created for public journey planning to build a robust -  multi-modal transport model.,FALSE,,FALSE,,FALSE,
muzolyBCkr,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
txfZnsAxmL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
GgX5yCbBCO,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
xHUITE81YR,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
t5QtT3mdVT,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
sMJg9CGxrr,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
621,TRUE,Use open data to expose the power of corporate lobbying in the EU.,FALSE,,FALSE,,FALSE,,FALSE,
Ok6lLjgVmi,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
fDOLYf9AEx,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
623,FALSE,,FALSE,,FALSE,,TRUE,uses open data for research and open standards advocacy.,FALSE,
624,TRUE,platform Autores uses cultural open data,FALSE,,FALSE,,FALSE,,FALSE,
625,FALSE,,FALSE,,TRUE,applies scalable Big Data and data mining techniques -- using info from the web -  public records -  institutional reports -  etc.,FALSE,,FALSE,
626,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
627,FALSE,,TRUE,Uses open data to provide consumers with access to their financial information.,FALSE,,FALSE,,FALSE,
XFevjTFjPy,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
XFevjTFjPy,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
628,FALSE,,FALSE,,TRUE,Precision agriculture,FALSE,,FALSE,
629,TRUE,uses open data in various articles,FALSE,,FALSE,,FALSE,,FALSE,
Kch8GAzqv8,FALSE,,TRUE,an opensource of data repository to design accurate algorithms for clients,FALSE,,FALSE,,FALSE,
9LgtnrsX3U,FALSE,,FALSE,,FALSE,,TRUE,Geospatial/mapping,FALSE,
40nfQDDIsy,FALSE,,TRUE,uses open government data in conjunction with private business data to aggregate and normalize information for companies,FALSE,,FALSE,,FALSE,
630,FALSE,,TRUE,Crowdnetic's tools and solutions use open data to offer bankers and investors intelligence on marketplace lending.,FALSE,,FALSE,,FALSE,
631,TRUE,app Cruz Roja Argentina uses open data,FALSE,,FALSE,,FALSE,,FALSE,
jAqJvgGrDl,TRUE,Promotes open data and research relationship between midata and open data.,FALSE,,FALSE,,FALSE,,FALSE,
8pdvUBG48m,TRUE,"Uses open data in various civic projects, such as Peatones, and Transporte.",FALSE,,FALSE,,FALSE,,FALSE,
aWSlXPNzPx,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
7wMo2pvXju,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
hq5AKeGIwR,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
640,TRUE,"Uses open data in various civic projects, such as ""A Tu Servicio"", ""A tu nombre"", and ""Â¿DÃ_nde Reciclo?""",FALSE,,FALSE,,FALSE,,FALSE,
647,FALSE,,TRUE,enables the purchase of Federal Motor Carrier Safety Administration certificates,FALSE,,FALSE,,FALSE,
664,FALSE,,FALSE,,TRUE,They make use of open -  public -  crowd sourced -  sensor and satellite data to provide a variety of mapping and visualization services that are utilised in land information systems -  mapping agencies -  energy and utilities -  telecommunications - . i.e. activities which are field oriented.,FALSE,,FALSE,
15OFc6MO2m,TRUE,Offers consultancy services around open data.,FALSE,,FALSE,,FALSE,,FALSE,
CDbvLdUCmx,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Uses health open data to provide information regarding AIDS in general.
633,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
634,TRUE,"Uses open data in various civic projects, such as Twende Pamoja, and Policy Programme.",FALSE,,FALSE,,FALSE,,FALSE,
pPzhX3xerk,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
636,TRUE,Uses open data in various investigative journalism projects.,FALSE,,FALSE,,FALSE,,FALSE,
637,FALSE,,TRUE,hosts open data from many governmental agencies,FALSE,,FALSE,,FALSE,
638,TRUE,DTC serves as a voice for the publication of standardized -  open government data.,FALSE,,FALSE,,FALSE,,FALSE,
4oxvmWJajO,TRUE,"App ""Schools finder"" uses open education data.",FALSE,,FALSE,,FALSE,,FALSE,
635,TRUE,Uses open data to create technological innovation a positive social change.,FALSE,,FALSE,,FALSE,,FALSE,
641,FALSE,,TRUE,use current and historic demographic -  socioeconomic -  educational -  environmental -  and other indicators by region -  city and block.,FALSE,,FALSE,,FALSE,
642,TRUE,"Finds, processes, analyzes, visualizes and manages open data to make data accessible to more people.",FALSE,,FALSE,,FALSE,,FALSE,
gHt2PAKTsh,FALSE,,TRUE,"cloud-based open data catalog, purpose-built to meet the needs of local governments",FALSE,,FALSE,,FALSE,
19hkmETS4S,TRUE,Provides insights -  research reports -  and promotes open data.,FALSE,,FALSE,,FALSE,,FALSE,
644,TRUE,"Uses open data in various civic projects, such as NYC Councilmatic, and Chicago's Million Dollar Blocks.",FALSE,,FALSE,,FALSE,,FALSE,
iihs2BsLmo,FALSE,,TRUE,offers open data consulting services for organizations who want to build a framework for open data; has an open API ,FALSE,,FALSE,,FALSE,
r3dj5NkJhu,TRUE,Promotes open data -  allows users to query and publish data from their organization and other sources.,FALSE,,FALSE,,FALSE,,FALSE,
ED7llv4PNC,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
643,FALSE,,FALSE,,TRUE,data analytics services for boosting marketing -  finance -  operations,FALSE,,FALSE,
H9CDPTMLcR,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
645,FALSE,,FALSE,,TRUE,Uses public data to improve organizational services / products,FALSE,,FALSE,
OZhO7m0g8j,FALSE,,TRUE,We collect information about companies from public gazzettes and other sources -  combining them in a unique data source for ease of use. With international data -  we are able to connect companies and directors in different continents.,FALSE,,TRUE,We work with researchers and journalists to retrieve amazing statistics information no one else can provide,FALSE,
V4mCC3VZYf,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
648,FALSE,,FALSE,,TRUE,Analyzes customer behaviour and use it for targeted in store marketing,FALSE,,FALSE,
ecwe6Wpzwl,TRUE,uses open data to do better decisions and build up stronger communities,TRUE,uses open data consulting services for government and provides citizens with better public services and a functioning democracy ,FALSE,,FALSE,,FALSE,
649,FALSE,,TRUE,Uses open data to provide consumers with access to their financial information.,FALSE,,FALSE,,FALSE,
OSRDhTcRX8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1D3O7OxGhC,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
TsAHn0qC1m,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
650,FALSE,,TRUE,Uses parliament data for democratic collaborative decision-making.,FALSE,,FALSE,,FALSE,
V8o9wFJq52,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
AKGVqJqU4x,FALSE,,TRUE,Uses open data to provide firms with information about their market.,FALSE,,FALSE,,FALSE,
QizAIksGS6,TRUE,Uses open data to help the voluntary and community sector campaign and provide representation to government.,FALSE,,TRUE,To allow voluntary and community organisations develop and provide better services,TRUE,To facilitate research into important trends and linkages of relevance to voluntary and community sector,FALSE,
651,TRUE,"Uses open data in various civic projects to empower individuals with open, accessible, and complete information.",FALSE,,FALSE,,FALSE,,FALSE,
syFFlWwFn5,TRUE,Promotes open data -  and uses open government datasets to produce visualizations and reports on development -  provides Development Data Hub which aggregates a range of open datasets related to development.,FALSE,,FALSE,,TRUE,,FALSE,
fB3NZeG46D,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
Ko1wWzvdmv,FALSE,,TRUE,"uses open data to map elections from Afghanistan to the United States, analyzing public health and economic data from Palestine to Illinois. ",FALSE,,FALSE,,FALSE,
653,FALSE,,FALSE,"Uses open data to achieve the convenient medical service on mobile phone app, so that patients can get instant consultation from verified doctors and realize seamless treatment experience. ",FALSE,,FALSE,,FALSE,
